part_id,part_code,part_name,vietnamese_name,korean_name,spec,unit,category,status,min_stock,description,created_at,created_by,updated_at
3e309324-32c5-4393-ac3d-80496d26435c,MT101,VAN ĐỒNG (OLD),VAN ĐỒNG CŨ,반동,,EA,THIẾT BỊ CƠ KHÍ,OLD,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
3e49ceec-16af-45e4-9932-f32704563597,MT214,FITTING L (Ø12-M13),FITTING L (Ø12-M13),피팅 L (Ø12-M13),"1/4""x12",EA,THIẾT BỊ CƠ KHÍ,NEW,20,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
3e4e9e33-da86-491d-ad3c-44d56dc03517,MT282,WASHER NORD LOCK,WASHER NORD LOCK,세탁기 노드락,,EA,THIẾT BỊ CƠ KHÍ,NEW,250,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
3e7f99c7-1cb9-4f6f-acb4-be4b59ebd02c,TR099.3,BÓNG ĐÈN 7W디버링 전구,BÓNG ĐÈN 7W,DN 7W디버링 전구,G-18 PA15S,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
3f834d60-5e1d-4dd1-a8a5-ab0fbb3c47a2,TR023.2,고무 밸트류 DÂY CUROA TO,DÂY CUROA TO,고무 밸트류,SPC3550LW,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
3fe159cc-574d-47b3-b510-a6415bc82270,MT054.5,BULONG BALANCER M5x10,BULONG BALANCER M5x10,불롱 밸런서 M5x10,M5x10,EA,THIẾT BỊ CƠ KHÍ,NEW,1000,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4125c8bc-fa02-4580-acab-5186608b4f35,TR135.2,GỐI ĐỠ VÒNG BI 베어링 NSK-P203,GỐI ĐỠ VÒNG BI NSK-P203,베어링 NSK-P203,NSK-P203,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
41ed0f6f-fdf1-43b7-bade-60fe638cb871,MT161.2,MÁY CẮT CẦM TAY (OLD),MÁY CẮT CẦM TAY CŨ,,,EA,THIẾT BỊ CƠ KHÍ,OLD,1,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
42be0352-d6e1-4407-a521-661c36b312eb,MT056.3,FITTING 68 OIL LINE M10x17,ĐẦU NỐI 68 OIL LINE M10x17,피팅 68 오일 라인 M10x17,M10x12mm,EA,THIẾT BỊ CƠ KHÍ,NEW,30,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
432ef0bc-8932-40fa-a531-cff0f6fe6766,TR134,디버링지그 JIG,JIG DEBURRING,디버링지그 JIG,-,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
437b2335-0c4d-498a-8db9-bca6600a9844,TR119.3,GIOANG BƠM(TRI 배관가스켓) Ø50MM,GIOANG BƠM Ø50MM,TRI 배관 가스켓 Ø50MM,Ø50MM,EA,THIẾT BỊ CƠ KHÍ,REPAIR,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
43970fa1-bd32-46ed-9e49-d05852e6ea7f,MT079.1,BALL VALVE DN20,VAN NƯỚC THÀNH MÁY DN20,볼 밸브 DN20,DN20,EA,THIẾT BỊ CƠ KHÍ,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
43da334c-352f-4f59-b15f-2b3beda1ea9c,MT061.2,BULONG GRIP M8x57,BULONG GRIP M8x57,불롱 그립 M8x57,M8x57mm,SET,THIẾT BỊ CƠ KHÍ,NEW,500,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
442fe22a-b484-4641-adfa-4db1664c89ab,MT244,MIST CLEANER MOTOR NG,MIST CLEANER MOTOR NG,미스트 클리너 모터 NG,,EA,MOTOR,NG,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
444c801a-dea8-42ab-9300-6b72673149b3,MT006,AIR POWER FILTER (OLD),"BỘ ĐIỀU ÁP ,LỌC KHÍ TỔNG CŨ ",에어 파워 필터(구 세트),CKD/W3000-8-W-FL405141,SET,AIR PRESSURE SYSTEM,OLD,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
445adc38-49d0-4b07-988d-6993cb754408,MT165,MÁY CHÀ NỀN CẦM TAY(ĐÁNH SÀN) (OLD),MÁY CHÀ NỀN CẦM TAY(ĐÁNH SÀN) CŨ,,,EA,KHÁC,OLD,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
445e2aa6-7359-4bb5-b4a9-6d7584bfda46,MT017,DDR-T VALVE (OLD),VAN ĐIỆN TỪ TRỤC DDR-T CŨ,DDR-T 밸브(구형),CKD/4GB119-E2,EA,THIẾT BỊ ĐIỆN,OLD,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
44ade5ef-fffe-4780-9bbc-fd75004476fc,TR072.3,PCV배관 T자 CUT ỐNG CHẠC 3,CUT ỐNG CHẠC 3,PCV배관 T자,48,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4500d08f-daa4-45bc-8670-676e10303f45,MT098.1,ĐÁ MÀI XẾP,ĐÁ MÀI XẾP,다무이세프,100*16,EA,KHÁC,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
45239972-4f08-4787-9fc7-e12e49ed455d,TR009,디버링 파이프 커버 ỐNG BỌC TRỤC GẮN SÚNG PHUN CÁT,ỐNG BỌC TRỤC GẮN SÚNG PHUN CÁT,디버링 파이프 커버,M,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4529fbbb-0110-409d-ac78-634b1fda68cd,MT139,DÂY ĐIỆN TRUNG GIAN KÉO DÀI,DÂY ĐIỆN TRUNG GIAN KÉO DÀI,,,EA,THIẾT BỊ ĐIỆN,NEW,2,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
45421883-2929-424b-a15a-e97af5fb39b0,TR119.5,GIOANG BỘ SẤY(보일러 히터 부품) Ø65MM,GIOANG BỘ SẤY Ø65MM,보일러 히터 부품 Ø65MM,Ø65MM,EA,THIẾT BỊ CƠ KHÍ,REPAIR,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
45adc945-3eb6-468c-824b-6bc1960561ba,MT120,Ổ CẮM TRUNG GIAN CÓ LẮP,Ổ CẮM TRUNG GIAN CÓ LẮP,,,EA,THIẾT BỊ ĐIỆN,NEW,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
45e4806c-0f38-4c11-b990-93a806d5d2c8,MT216.2,FITTING NỐI NHANH Ø10,FITTING NỐI NHANH Ø10,피팅 Ø10,D10,EA,THIẾT BỊ CƠ KHÍ,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4603fef7-e698-40c1-a23d-36ea6a32c4b3,MT269,[BEARING] DDR (MOTOR) ZYS 32916 J (VÒNG BI DDR-T),"VÒNG BI DDR-T ZYS 32916 J ",[베어링] DDR (모터) ZYS 32916 J,ZYS 32916 J,EA,BEARING,NEW,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
46b02275-a0a7-4700-bf45-6bcaf86a13c6,MT182.1,GIỚI HẠN ĐỘ CAO,GIỚI HẠN ĐỘ CAO,기이한도까오,,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
46d137e1-e7ad-4a20-83a7-fad223864b12,MT091.2,CÁ GRIP(GIA CÔNG),CÁ GRIP(GIA CÔNG),까 그립,,EA,THIẾT BỊ CƠ KHÍ,NEW,20,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
47413809-bff7-419c-9326-4ccca87755dd,TR107,PVC 용접봉 QUE HÀN PVC,QUE HÀN PVC,PVC 용접봉,320*90MM,BOX,KHÁC,REPAIR,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
47486c6b-23e6-4172-913f-e06039b9395a,TR076.3,컨베어 스피드 컨트롤 박스 (SET) BIẾN TẦN BĂNG TẢI,BIẾN TẦN BĂNG TẢI 180W,컨베어 위험 상자 (SET)  180W,180 W,SET,SENSOR,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
474b7e89-694e-4938-917a-79274bf20c94,TR131.4,R ƠLE NHIỆT 전자식 계전기 GMP22-2P 22A,RƠLE NHIỆT GMP22-2P 22A,전자식 전기 전기 GMP22-2P 22A,GMP22-2P 22A,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
474d9d12-4dbd-4edb-bc3a-1f77f04887d6,MT275,[BEARING] SPINDLE MOTOR ZYS 254 (VÒNG BI SPINDLE MOTOR),VÒNG BI SPINDLE MOTOR ZYS 254,"[베어링] 스핀들 모터 ZYS 254 ",B25-254,EA,BEARING,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4751ca58-451a-49cf-af93-bbaeea2402d2,TR081.3,디버링 배기에어센스 VAN ĐIỆN TỪ MÁY DUST,VAN ĐIỆN TỪ MÁY DUST,디버링 배기에어센스,AC 200V-50HZ,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4796bf13-b25d-4471-a32f-614c73484f12,TR042.1,스프라켓 LÍP TRỤC SỐ 1-4,LÍP TRỤC SỐ 1-4,스프라켓  1-4,TRỤC SỐ 1-4,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
47a9cfb7-ca6b-4cba-beb3-43f514d3af39,MT103,QUE GẠT SILICOL,QUE GẠT SILICOL,케갓 실리콘,,EA,KHÁC,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4807213c-db8f-4f1b-9a87-0f6ac7595916,MT233,MIST CLEANER,MIST CLEANER,미스트 클리너,,SET,THIẾT BỊ CƠ KHÍ,NEW,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4877a66f-12fb-4f70-8d18-38b30c5ef43e,TR034.3,자발아 밴드 ĐAI XIẾT," ĐAI XIẾT",자발아 밴드 Da XIẾT,18 x 32,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
48d96814-5c49-4e4d-a96d-9d75e007223c,MT220.4,FITTING Y Ø10 (10-10-10),FITTING Y Ø10 (10-10-10),피팅 Y Ø10 (10-10-10),Ø10,EA,THIẾT BỊ CƠ KHÍ,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
49330d3d-12da-4f04-9f41-cb5b93a054a7,MT191,TỤ ĐIỆN OIL SKIMMER,TỤ ĐIỆN OIL SKIMMER,투디엔 오일 스키머,0.3µF,EA,THIẾT BỊ ĐIỆN,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
49535ebd-25e3-4e47-adfd-49661c5776bc,TR043.2,BEARING VÒNG BI F205,VÒNG BI F205,베어링 F205,F205,EA,BEARING,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4a123c6f-55ae-4b54-bf86-af220e62b93c,MT189,VAN NƯỚC CHỊU NHIỆT,VAN NƯỚC CHỊU NHIỆT,,Ø25,EA,THIẾT BỊ CƠ KHÍ,NEW,2,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4a51bace-ee38-45d3-9ce4-64bb3aacc6d5,TR130.2,CONTACTOR LS 50A 24V,CONTACTOR LS 50A 24V,접촉기 LS 50A 24V,LS 50A 24V,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4a705d9f-4530-48f1-9a12-99cab73669c5,MT182.2,MŨI TÊN CHỈ DẪN ĐỎ,MŨI TÊN CHỈ DẪN ĐỎ,,,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4c410160-7793-4dce-923f-35e471a99ee4,MT183.3,LONG ĐEN TRẮNG D6,LONG ĐEN TRẮNG D6,롱덴트랑 D6,D6,EA,THIẾT BỊ CƠ KHÍ,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4c74e2c0-0ffd-4395-aeb7-f57ff7a28e4c,TR074.3,PVC연결부품(파이프) ỐNG NỐI,ỐNG NỐI 50,PVC연결부품(파이프),50,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4cac3192-34f8-45bc-a992-c0a0f48d0f0d,MT274,[BEARING] SPINDLE MOTOR ZYS 224 (VÒNG BI SPINDLE MOTOR),VÒNG BI SPINDLE MOTOR ZYS 224,[베어링] 스핀들 모터 ZYS 224,B25-224,EA,BEARING,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4d0e9e53-d3b2-418f-a814-a02220da9c2a,TR087.10,MEDIA호수 체결부품 ĐẦU LẮP ỐNG KHÍ PHUN MEDIA,ĐẦU LẮP ỐNG KHÍ PHUN MEDIA,MEDIA호수 부품,ZEN21,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4d340f78-e274-4554-b864-605385d442ba,MT067.2,LONG ĐEN D15,LONG ĐEN D15,롱덴 D15,D15mm,EA,THIẾT BỊ CƠ KHÍ,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4d672b36-14d9-4114-82a7-692fdaa53ad2,MT155,STATUS LIGHTING FOR OIL PUMP SYSTEM,ĐÈN TRẠNG THÁI PHÒNG PHA DẦU,오일 펌프 시스템의 상태 조명,TPTL5-7,EA,THIẾT BỊ CƠ KHÍ,NEW,1,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4d9e0db5-902c-4cae-9b9d-cbb2bad019cb,MT071.2,[BEARING] BELT CONVEYOR KBC 6309,VÒNG BI  KBC 6309,[베어링] 벨트컨베이어 KBC 6309,KBC 6309,EA,BEARING,NEW,3,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4dd5c6bf-036c-4d0f-8e40-a77c2027e65d,MT175.5,CẢNH BÁO ĐIỆN GIẬT TỦ ĐIỆN CNC,CẢNH BÁO ĐIỆN GIẬT TỦ ĐIỆN CNC,,,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4de62d1f-247b-420b-9e07-0b9021a1c55e,MT063.2,ĐAI ỐC M8,ĐAI ỐC M8,다이M8,M8mm,EA,THIẾT BỊ CƠ KHÍ,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4e3d8127-ed72-486c-9e11-926cb73a5d34,TR060.1,디버링 공기 압력 게이지 ĐỒNG HỒ ÁP SUẤT KHÍ TỔNG,ĐỒNG HỒ ÁP SUẤT KHÍ TỔNG,디버링 공기 압력 게이지,YKMAKI 0-1Mpa,EA,AIR PRESSURE SYSTEM,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4e64beb2-d577-4585-8caa-0ffdc7e7054a,MT173.2,HỘP MIKA ĐỰNG HỒ SƠ A3,HỘP MIKA ĐỰNG HỒ SƠ A3,,A3,EA,KHÁC,NEW,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4ee3898d-ed52-4f56-ae1c-1ebb78115149,MT219.1,FITTING L6 (6-M10),FITTING L6 (6-M10),피팅 L6(6-M10),D6,EA,THIẾT BỊ CƠ KHÍ,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4ef167f1-dceb-4940-88c2-34c36a1ab0b1,TR119.4,GIOANG BỘ SẤY(보일러 히터 부품)Ø60MM,GIOANG BỘ SẤY Ø60MM,TRI 배관 가스켓 Ø60MM,Ø60MM,EA,THIẾT BỊ CƠ KHÍ,REPAIR,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
4f1d0e2b-4771-481f-a9a9-a6f4e1821f06,TR101.5,SENSOR CỬA DEBURRING 전용 케이블,"SENSOR CỬA DEBURRING ",최종 케이블,LE11-SAO3,SET,SENSOR,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
500ec6fc-062a-4ce2-97c9-4865b3ea84ca,MT049,Z LM GUIDE PLATE,"TẤM DẪN HƯỚNG TRỤC Z ",Z LM 가이드 플레이트,,EA,THIẾT BỊ CƠ KHÍ,NEW,2,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
507e3d67-a384-41eb-a0a9-2d7b57ad7bba,MT046.4,STELL BALL 3.975,BI  3.975,스텔볼 3.975,3.975mm,EA,BEARING,NEW,1000,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
51598ba6-745d-43c9-8414-eeff5656d606,TR088.2,TRI 온수기 공압벨브 VAN ĐIỆN TỪ ỐNG NHIỆT NƯỚC NÓNG,VAN ĐIỆN TỪ ỐNG NHIỆT NƯỚC NÓNG,"TRI의 이슈 공압벨브 ",AC 200V-Ø34,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
51b061ef-250c-4d16-90c1-89ebb4225517,MT150.1,DÂY TÍN HIỆU VAN ĐIỆN TỪ,DÂY TÍN HIỆU VAN ĐIỆN TỪ,,DÂY DÀI,EA,THIẾT BỊ ĐIỆN,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
522f5d7a-02af-4e99-9489-50cb708264f9,MT133,CNC FUSE,CẦU CHÌ,CNC 퓨즈,,EA,THIẾT BỊ ĐIỆN,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
523d981a-e15b-4452-acc0-eaa30cf9d62f,MT038.2,COOLANT MOTOR GASKET,PHỚT MOTOR BƠM NƯỚC,냉각수 모터 가스켓(신품),,EA,THIẾT BỊ CƠ KHÍ,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
52598508-bffd-4fbd-ada1-4f20fbc5980e,MT195,AIR PIPE D10 (ỐNG KHÍ Ø10) (OLD),ỐNG KHÍ Ø10 CŨ,에어 파이프 D10 OLD,Ø10,EA,THIẾT BỊ CƠ KHÍ,OLD,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
525a0202-eeac-46cd-86be-c217695d04fa,TR100.4,BỘ ĐIỀU CHỈNH NHIỆT ĐỘ TỦ ĐIỆN TRI 시간 측정부품,"BỘ ĐIỀU CHỈNH NHIỆT ĐỘ TỦ ĐIỆN TRI ",시간측정부품,24ABAG21L149,EA,THIẾT BỊ ĐIỆN,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
52706e1e-c003-4924-942b-be2fef5cce71,MT212,FITTING NỐI THẲNG Ø6-6,FITTING NỐI THẲNG Ø6-6,피팅 Ø6-6,6-6,EA,THIẾT BỊ CƠ KHÍ,NEW,50,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
52a8669c-dcf6-49d1-988c-9fbf42c9eb34,MT063.4,ĐAI ỐC M5,ĐAI ỐC M5,다이M5,M5mm,EA,THIẾT BỊ CƠ KHÍ,NEW,500,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
52c3dda1-716f-4ed8-9cee-14574511e71e,TR104.3,BI TRỤC BĂNG TẢI(베어링)6303-2Z,BI TRỤC QUẠT BLOWER 62303-2Z,베어링6303-2Z,6303-2Z,EA,BEARING,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
5376a7fe-cd93-4c93-89c8-26dd489af309,TR008,아크릴 용접 심 DÂY HÀN ỐNG NHỰA PP,DÂY HÀN ỐNG NHỰA PP,아크릴 용접 심,M,EA,KHÁC,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
537de333-7520-4a85-bc59-dd7ec266965b,MT228,Y COVER BEHIND,COVER Y SAU,Y 커버 비하인드,,EA,THIẾT BỊ CƠ KHÍ,NEW,5,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
53949ef6-060c-43f9-8fe6-4e753eb1c796,MT259,PLASTIC PIPE D25,ỐNG LUỒN D25,플라스틱 파이프 D25,D25,M,THIẾT BỊ CƠ KHÍ,NEW,30,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
54b97f95-0583-4b05-9485-505300a3c3cc,MT114,BẠT PM (OLD),BẠT PM CŨ,,,EA,KHÁC,OLD,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
54e2cb81-e700-4573-aa35-382eb74a2484,MT076,OPEN/CLOSE,BIỂN ĐÓNG MỞ,열기/닫기,,EA,KHÁC,NEW,20,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
550b51a7-72bf-4ad7-b28d-e755bf862adb,MT045,X COVER RIGHT,COVER X PHẢI,X 표지 오른쪽,A290-6094-V001#X5R,EA,THIẾT BỊ CƠ KHÍ,NEW,3,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
558c9f5e-b82a-4033-ae43-d1aca16f6ef1,MT175.2,CẢNH BÁO ĐIỆN GIẬT OIL SKIMMER CNC,CẢNH BÁO ĐIỆN GIẬT OIL SKIMMER CNC," 오일 스키머 CNC",,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
55ca5756-7af5-4936-baaf-0403acceab52,MT010,LOWER SOUND TSTM-02,GIẢM THANH TSTM-02,낮은 소리 TSTM-02,TPC/TSTM-02,EA,THIẾT BỊ CƠ KHÍ,NEW,100,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
5650fc9b-b109-47e9-92ff-1aff097903ec,MT248,COOLANT MOTOR NG,COOLANT MOTOR NG,냉각수 모터 NG,,EA,MOTOR,NG,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
56d6e5df-dc21-4223-a85b-e6186dbb52d1,MT219.2,FITTING TIẾT LƯU L6(6-M5),FITTING TIẾT LƯU L6(6-M5),피팅 로우 L6(6-M5),D6,EA,THIẾT BỊ CƠ KHÍ,NEW,30,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
576fc489-0182-4bb7-b715-1dc93f3beeec,MT110,DAO CẠO SƠN,DAO CẠO SƠN,DAO 까오손,,EA,KHÁC,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
589afade-0c63-4bcb-b244-38749f3ed467,MT239.1,LEFT X COVER SHIELDING (NG),GIẢM CHẤN TRÁI (NG),왼쪽 X 커버 쉴딩(NG),,EA,THIẾT BỊ CƠ KHÍ,NG,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
58b62d39-0e6d-4b52-b93c-da2d74504df4,TR108.2,도어SENSOR CỬA,SENSOR CỬA,도어센서,BJ100-DDT,EA,SENSOR,REPAIR,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
597b0975-f8fc-44e5-8344-f18b8e8c89fc,MT038.6,ORING DDR-T 220MM,GIOĂNG DDR-T 220MM,ORING DDR-T 220MM(신품),220x5mm,EA,THIẾT BỊ CƠ KHÍ,NEW,20,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
59d73bfd-ad46-4ae4-80fb-e814b1406eee,MT148,XY POWER CABLE,CÁP NGUỒN TRỤC XY,XY 전원 케이블,A660-8019-T362#ICS-XMO,EA,THIẾT BỊ ĐIỆN,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
59e3fd1c-a22f-4a28-a3cd-19041ad8fad3,MT181.6,"TEM TẮT, BẬT OIL SKIMMER","TEM TẮT, BẬT OIL SKIMMER",오일 스키머,,EA,KHÁC,NEW,200,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
5a6e8ced-e667-45b6-93c4-0ee78a9441a0,TR053.3,실리콘 LỌ SILICON,LỌ SILICON,실리콘 실리콘,,EA,KHÁC,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
5b3fa1c0-42f4-46ae-bee0-edb0b121ef49,MT215.2,FITTING NỐI NHANH Ø12,FITTING NỐI NHANH Ø12,피팅 Ø12,D12,EA,THIẾT BỊ CƠ KHÍ,NEW,10,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
5bfa6a0f-dbe5-474d-a6ab-defa99b24725,MT112.2,KEO DÁN,KEO DÁN,케오 단,,EA,KHÁC,NEW,20,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
5c324de2-5e55-45f8-aa31-a92092c088f1,MT054.2,BULONG BALANCER M5x5,BULONG BALANCER M5x5,불롱 밸런서 M5x5,M5x5,EA,THIẾT BỊ CƠ KHÍ,NEW,1000,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
5c491804-b688-472d-9580-fd106d92af91,TR102.9,ĐẦU NÒNG CẢO,ĐẦU NÒNG CẢO,다우농까오,HTF150B-01-02B-501004XA,EA,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
5c4e96cb-5416-471b-940d-9188c368d80f,TR029.1,에어컨 냉각 동파이프 COVER 테잎 BĂNG CUỐN BẢO ÔN (TRẮNG),BĂNG CUỐN BẢO ÔN (TRẮNG),에어컨 냉각 동파이프 COVER 테잎,회색,ROLL,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
5c63a451-037f-4fa0-91d3-4c4d9f21a486,MT039.4,DDR-T GEAR,BÁNH RĂNG TRỤC DDR-T,DDR-T 기어(신규),A97L-0001-0179#2-0.4X20,EA,THIẾT BỊ CƠ KHÍ,NEW,3,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
5cb13aea-b985-45e5-8a75-b2ba5acc3bed,MT241.1,AMPLY SERVO (NG),AM  (NG),앰플리 서보(NG),,EA,THIẾT BỊ ĐIỆN,NG,0,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
5cb73fca-709b-45ce-be25-aaa801f2b168,TR080.1,컨베어 체결부품 GỐI ĐỠ VÒNG BI BĂNG TẢI,GỐI ĐỠ VÒNG BI BĂNG TẢI,"컨베어 부품 ",6003-2Z,SET,THIẾT BỊ CƠ KHÍ,NEW,,,2025-05-10 07:50:02.611956+00,,2025-05-10 07:50:02.611956+00
